0.000000000000000000e+00,-1.732811002156664775e-04
2.000000000000000042e-02,-2.568260896375490487e-04
4.000000000000000083e-02,-1.999348115367208809e-04
5.999999999999999778e-02,-1.467467941495755350e-04
8.000000000000000167e-02,-1.168809908236154074e-04
1.000000000000000056e-01,-8.036469841671604018e-05
1.199999999999999956e-01,-7.283568263709137456e-06
1.400000000000000133e-01,1.322124844609716789e-04
1.600000000000000033e-01,3.679033484280200424e-04
1.799999999999999933e-01,7.294928074746249123e-04
2.000000000000000111e-01,1.246602648127723449e-03
2.200000000000000011e-01,1.948766775700763818e-03
2.399999999999999911e-01,2.865425331505157963e-03
2.600000000000000089e-01,4.025918803973017358e-03
2.800000000000000266e-01,5.459482126792768002e-03
2.999999999999999889e-01,7.195238757504379169e-03
3.200000000000000067e-01,9.262194730381758181e-03
3.400000000000000244e-01,1.168923267784293188e-02
3.599999999999999867e-01,1.450510581507087615e-02
3.800000000000000044e-01,1.773843188299613696e-02
4.000000000000000222e-01,2.141768704528356632e-02
4.199999999999999845e-01,2.557119973547644989e-02
4.400000000000000022e-01,3.022714445097874139e-02
4.600000000000000200e-01,3.541353549109721444e-02
4.799999999999999822e-01,4.115822063691645244e-02
5.000000000000000000e-01,4.748887477133845875e-02
5.200000000000000178e-01,5.443299343818146230e-02
5.400000000000000355e-01,6.201788633979737203e-02
5.600000000000000533e-01,7.027067077323086164e-02
5.799999999999999600e-01,7.921826500550305239e-02
5.999999999999999778e-01,8.888738158915705789e-02
6.199999999999999956e-01,9.930452061974837097e-02
6.400000000000000133e-01,1.104959629374992619e-01
6.600000000000000311e-01,1.224877632758598622e-01
6.800000000000000488e-01,1.353057433602288528e-01
7.000000000000000666e-01,1.489754849605813558e-01
7.199999999999999734e-01,1.635223229022300939e-01
7.399999999999999911e-01,1.789713380394054587e-01
7.600000000000000089e-01,1.953473501967822323e-01
7.800000000000000266e-01,2.126749110845010393e-01
8.000000000000000444e-01,2.309782971926333806e-01
8.200000000000000622e-01,2.502815026714182989e-01
8.399999999999999689e-01,2.706082322039540800e-01
8.599999999999999867e-01,2.919818938783625972e-01
8.800000000000000044e-01,3.144255920667556881e-01
9.000000000000000222e-01,3.379621203186161660e-01
9.200000000000000400e-01,3.626139542764725276e-01
9.400000000000000577e-01,3.884032446219824464e-01
9.599999999999999645e-01,4.153518100607543340e-01
9.799999999999999822e-01,4.434811303544256011e-01
1.000000000000000000e+00,4.728123394086809483e-01
1.020000000000000018e+00,5.033662184260329076e-01
1.040000000000000036e+00,5.351631891323009871e-01
1.060000000000000053e+00,5.682233070858169199e-01
1.080000000000000071e+00,6.025662550784466331e-01
1.100000000000000089e+00,6.382113366375599117e-01
1.120000000000000107e+00,6.751774696380974383e-01
1.140000000000000124e+00,7.134831800338673480e-01
1.159999999999999920e+00,7.531465957171814551e-01
1.179999999999999938e+00,7.941854405158735863e-01
1.199999999999999956e+00,8.366170283366687332e-01
1.219999999999999973e+00,8.804582574637619397e-01
1.239999999999999991e+00,9.257256050213407139e-01
1.260000000000000009e+00,9.724351216086348781e-01
1.280000000000000027e+00,1.020602426115902572e+00
1.300000000000000044e+00,1.070242700729569618e+00
1.320000000000000062e+00,1.121370686134521399e+00
1.340000000000000080e+00,1.174000676921314268e+00
1.360000000000000098e+00,1.228146517205810362e+00
1.380000000000000115e+00,1.283821596468474047e+00
1.400000000000000133e+00,1.341038845620265985e+00
1.419999999999999929e+00,1.399810733301762644e+00
1.439999999999999947e+00,1.460149262421803318e+00
1.459999999999999964e+00,1.522065966941618331e+00
1.479999999999999982e+00,1.585571908910031969e+00
1.500000000000000000e+00,1.650677675754965934e+00
1.520000000000000018e+00,1.717393377836075929e+00
1.540000000000000036e+00,1.785728646262960462e+00
1.560000000000000053e+00,1.855692630982963776e+00
1.580000000000000071e+00,1.927293999142184022e+00
1.600000000000000089e+00,2.000540933722865233e+00
1.620000000000000107e+00,2.075441132459912019e+00
1.640000000000000124e+00,2.152001807038828929e+00
1.660000000000000142e+00,2.230229682576935435e+00
1.679999999999999938e+00,2.310130997389261864e+00
1.699999999999999956e+00,2.391711503040060638e+00
1.719999999999999973e+00,2.474976464680436194e+00
1.739999999999999991e+00,2.559930661672117136e+00
1.760000000000000009e+00,2.646578388496953149e+00
1.780000000000000027e+00,2.734923455951261850e+00
1.800000000000000044e+00,2.824969192623695946e+00
1.820000000000000062e+00,2.916718446654867680e+00
1.840000000000000080e+00,3.010173587776510118e+00
1.860000000000000098e+00,3.105336509627548924e+00
1.880000000000000115e+00,3.202208632343995109e+00
1.900000000000000133e+00,3.300790905419195287e+00
1.919999999999999929e+00,3.401083810830539456e+00
1.939999999999999947e+00,3.503087366428346172e+00
1.959999999999999964e+00,3.606801129582258625e+00
1.979999999999999982e+00,3.712224201080118302e+00
2.000000000000000000e+00,3.819355229273920127e+00
2.020000000000000018e+00,3.928192414467123417e+00
2.040000000000000036e+00,4.038733513537255959e+00
2.060000000000000053e+00,4.150975844787444302e+00
2.080000000000000071e+00,4.264916293020216465e+00
2.100000000000000089e+00,4.380551314826625742e+00
2.120000000000000107e+00,4.497876944083517792e+00
2.140000000000000124e+00,4.616888797651502507e+00
2.160000000000000142e+00,4.737582081265956369e+00
2.180000000000000160e+00,4.859951595613231312e+00
2.200000000000000178e+00,4.983991742584001017e+00
2.220000000000000195e+00,5.109696531695544941e+00
2.240000000000000213e+00,5.237059586674624789e+00
2.260000000000000231e+00,5.366074152192470414e+00
2.280000000000000249e+00,5.496733100743288247e+00
2.300000000000000266e+00,5.629028939657640507e+00
2.319999999999999840e+00,5.762953818241925319e+00
2.339999999999999858e+00,5.898499535035201191e+00
2.359999999999999876e+00,6.035657545174519356e+00
2.379999999999999893e+00,6.174418967859927498e+00
2.399999999999999911e+00,6.314774593910343015e+00
2.419999999999999929e+00,6.456714893401462874e+00
2.439999999999999947e+00,6.600230023376979283e+00
2.459999999999999964e+00,6.745309835624372141e+00
2.479999999999999982e+00,6.891943884506651408e+00
2.500000000000000000e+00,7.040121434841508652e+00
2.520000000000000018e+00,7.189831469819441878e+00
2.540000000000000036e+00,7.341062698952503851e+00
2.560000000000000053e+00,7.493803566045513342e+00
2.580000000000000071e+00,7.648042257181649539e+00
2.600000000000000089e+00,7.803766708714555911e+00
2.620000000000000107e+00,7.960964615259212174e+00
2.640000000000000124e+00,8.119623437674032829e+00
2.660000000000000142e+00,8.279730411026809733e+00
2.680000000000000160e+00,8.441272552537366636e+00
2.700000000000000178e+00,8.604236669489932154e+00
2.720000000000000195e+00,8.768609367108503250e+00
2.740000000000000213e+00,8.934377056388644434e+00
2.760000000000000231e+00,9.101525961879458393e+00
2.780000000000000249e+00,9.270042129409620912e+00
2.800000000000000266e+00,9.439911433751657199e+00
2.819999999999999840e+00,9.611119586218865862e+00
2.839999999999999858e+00,9.783652142189531276e+00
2.859999999999999876e+00,9.957494508553306645e+00
2.879999999999999893e+00,1.013263195107493608e+01
2.899999999999999911e+00,1.030904960167065276e+01
2.919999999999999929e+00,1.048673246559295613e+01
2.939999999999999947e+00,1.066566542851959198e+01
2.959999999999999964e+00,1.084583326354289134e+01
2.979999999999999982e+00,1.102722063805586750e+01
3.000000000000000000e+00,1.120981212053166942e+01
3.020000000000000018e+00,1.139359218719327060e+01
3.040000000000000036e+00,1.157854522857052437e+01
3.060000000000000053e+00,1.176465555594189105e+01
3.080000000000000071e+00,1.195190740765845483e+01
3.100000000000000089e+00,1.214028495534802943e+01
3.120000000000000107e+00,1.232977230999740215e+01
3.140000000000000124e+00,1.252035352791092748e+01
3.160000000000000142e+00,1.271201261654402082e+01
3.180000000000000160e+00,1.290473354021017549e+01
3.200000000000000178e+00,1.309850022566041439e+01
3.220000000000000195e+00,1.329329656753426647e+01
3.240000000000000213e+00,1.348910643368155426e+01
3.260000000000000231e+00,1.368591367035445572e+01
3.280000000000000249e+00,1.388370210726950305e+01
3.300000000000000266e+00,1.408245556253931596e+01
3.320000000000000284e+00,1.428215784747409778e+01
3.339999999999999858e+00,1.448279277125304887e+01
3.359999999999999876e+00,1.468434414546596400e+01
3.379999999999999893e+00,1.488679578852552865e+01
3.399999999999999911e+00,1.509013152995087736e+01
3.419999999999999929e+00,1.529433521452317279e+01
3.439999999999999947e+00,1.549939070631403304e+01
3.459999999999999964e+00,1.570528189258783414e+01
3.479999999999999982e+00,1.591199268757895346e+01
3.500000000000000000e+00,1.611950703614519753e+01
3.520000000000000018e+00,1.632780891729866823e+01
3.540000000000000036e+00,1.653688234761549580e+01
3.560000000000000053e+00,1.674671138452599806e+01
3.580000000000000071e+00,1.695728012948669416e+01
3.600000000000000089e+00,1.716857273103596171e+01
3.620000000000000107e+00,1.738057338773500859e+01
3.640000000000000124e+00,1.759326635099592551e+01
3.660000000000000142e+00,1.780663592779870186e+01
3.680000000000000160e+00,1.802066648329907039e+01
3.700000000000000178e+00,1.823534244332917353e+01
3.720000000000000195e+00,1.845064829679301255e+01
3.740000000000000213e+00,1.866656859795869394e+01
3.760000000000000231e+00,1.888308796864960470e+01
3.780000000000000249e+00,1.910019110033653789e+01
3.800000000000000266e+00,1.931786275613287884e+01
3.820000000000000284e+00,1.953608777269510099e+01
3.839999999999999858e+00,1.975485106203057128e+01
3.859999999999999876e+00,1.997413761321496750e+01
3.879999999999999893e+00,2.020049041908048082e+01
3.899999999999999911e+00,2.041438147938544390e+01
3.919999999999999929e+00,2.062047066249984795e+01
3.939999999999999947e+00,2.082498103880039153e+01
3.959999999999999964e+00,2.102783637942765083e+01
3.979999999999999982e+00,2.122783324406336192e+01
4.000000000000000000e+00,2.142438471474969575e+01
4.020000000000000462e+00,2.161816035335566255e+01
4.040000000000000036e+00,2.180923191061313204e+01
4.060000000000000497e+00,2.199793683988557547e+01
4.080000000000000071e+00,2.218023257398813541e+01
4.099999999999999645e+00,2.235640844816019523e+01
4.120000000000000107e+00,2.253083576595210857e+01
4.139999999999999680e+00,2.270336500392496859e+01
4.160000000000000142e+00,2.287186189482988397e+01
4.179999999999999716e+00,2.303646053017716255e+01
4.200000000000000178e+00,2.319854824881100797e+01
4.219999999999999751e+00,2.335638767288986628e+01
4.240000000000000213e+00,2.351065972543988281e+01
4.259999999999999787e+00,2.366289546883016826e+01
4.280000000000000249e+00,2.381140110140211874e+01
4.299999999999999822e+00,2.395675172478073023e+01
4.320000000000000284e+00,2.409837636980661202e+01
4.339999999999999858e+00,2.423802899363215602e+01
4.360000000000000320e+00,2.437383703867554274e+01
4.379999999999999893e+00,2.450679660892075162e+01
4.400000000000000355e+00,2.463865551485409711e+01
4.419999999999999929e+00,2.476901283288250966e+01
4.440000000000000391e+00,2.489749228023339711e+01
4.459999999999999964e+00,2.502381809126814360e+01
4.480000000000000426e+00,2.514784484186889202e+01
4.500000000000000000e+00,2.526957066396594698e+01
4.520000000000000462e+00,2.538913345478689010e+01
4.540000000000000036e+00,2.549356153021771476e+01
4.560000000000000497e+00,2.558115120090303307e+01
4.580000000000000071e+00,2.566338775904758052e+01
4.600000000000000533e+00,2.574433605344126619e+01
4.620000000000000107e+00,2.582561899663044969e+01
4.639999999999999680e+00,2.590687665837379328e+01
4.660000000000000142e+00,2.598774571586345772e+01
4.679999999999999716e+00,2.606788661603152235e+01
4.700000000000000178e+00,2.614699392017595869e+01
4.719999999999999751e+00,2.618272583955155852e+01
4.740000000000000213e+00,2.617541248602442749e+01
4.759999999999999787e+00,2.616771494359704064e+01
4.780000000000000249e+00,2.616014934933582481e+01
4.799999999999999822e+00,2.615319231482871132e+01
4.820000000000000284e+00,2.614561011899466436e+01
4.839999999999999858e+00,2.613894125716804595e+01
4.860000000000000320e+00,2.613200065966105612e+01
4.879999999999999893e+00,2.612655774986906465e+01
4.900000000000000355e+00,2.612250207143669556e+01
4.919999999999999929e+00,2.611968811190746109e+01
4.940000000000000391e+00,2.611861676264499010e+01
4.959999999999999964e+00,2.611861776147096137e+01
4.980000000000000426e+00,2.611861730924754355e+01
